,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,pval_mean,pval_std,distance_mean,distance_std,pval_mean_log,distance_mean_log
NCOR2:ENST00000405201.1,1.7247314453125,0.575,2.083251953125,0.365,1.16015625,0.85,2.175537109375,0.34,1.7877197265625,0.501,2.102294921875,0.329,2.6348876953125,0.191,1.3238525390625,0.746,1.783447265625,0.492,1.6473388671875,0.571,1.3804931640625,0.738,1.8145751953125,0.495,1.6368408203125,0.599,2.18896484375,0.306,2.135009765625,0.346,1.80419921875,0.498,1.5650634765625,0.617,2.286865234375,0.242,2.4091796875,0.224,1.7340087890625,0.529,0.4776999999999999,0.18316575754447692,1.8689208984375,0.37796125504527994,0.32083566744730807,0.2715909203734324
NEUROD2:P1P2,4.7237548828125,0.104,2.1522216796875,0.752,4.2939453125,0.139,2.7418212890625,0.543,2.7996826171875,0.489,4.363037109375,0.151,1.9635009765625,0.851,3.9373779296875,0.215,2.639404296875,0.563,4.0228271484375,0.203,4.3021240234375,0.162,4.1033935546875,0.182,2.1900634765625,0.733,5.476806640625,0.05,5.1512451171875,0.068,3.1849365234375,0.398,3.8323974609375,0.227,4.123779296875,0.157,5.285400390625,0.06,3.3243408203125,0.319,0.3182999999999999,0.25114916934594445,3.73060302734375,1.0620796512539723,0.49714971740601704,0.5717790383181179
NEUROD4:P1P2,7.776611328125,0.09,9.74609375,0.027,7.5728759765625,0.099,10.581787109375,0.02,9.21533203125,0.052,6.7078857421875,0.161,11.42041015625,0.024,6.197021484375,0.173,9.2930908203125,0.052,7.376220703125,0.113,6.90283203125,0.136,7.188232421875,0.139,10.285400390625,0.025,6.0452880859375,0.203,6.131103515625,0.205,8.694091796875,0.058,6.57421875,0.154,6.4383544921875,0.15,8.4932861328125,0.052,8.092529296875,0.058,0.09955,0.061879743305696955,8.03663330078125,1.617053775850165,1.0019151120634444,0.9050741525905992
NEUROD6:P1P2,3.7225341796875,0.17,2.5443115234375,0.484,3.5084228515625,0.185,2.7659912109375,0.409,2.6715087890625,0.394,3.50439453125,0.174,3.5013427734375,0.197,2.8223876953125,0.329,3.75537109375,0.165,2.4898681640625,0.465,2.6878662109375,0.422,1.9886474609375,0.742,2.9713134765625,0.313,2.978759765625,0.32,2.6934814453125,0.387,2.8131103515625,0.373,2.2911376953125,0.539,3.34228515625,0.213,4.357666015625,0.089,3.0323486328125,0.324,0.33470000000000005,0.15675898362571897,3.022137451171875,0.5723247347139908,0.47533131220170244,0.4803142127918764
NEUROG1:P1P2,9.9481201171875,0.0,4.4256591796875,0.055,9.862060546875,0.0,4.0887451171875,0.074,5.3502197265625,0.022,9.16455078125,0.002,4.8572998046875,0.033,9.3731689453125,0.0,6.65234375,0.007,7.8770751953125,0.002,9.0408935546875,0.0,7.7554931640625,0.0,4.6890869140625,0.053,9.92431640625,0.0,8.3775634765625,0.002,6.70068359375,0.01,7.4866943359375,0.005,7.35107421875,0.003,9.535400390625,0.002,7.2691650390625,0.004,0.0137,0.022176564206386886,7.486480712890625,1.9634624034487287,1.8629625452104874,0.8742777100684058
NEUROG2:P1P2,3.682373046875,0.046,9.0479736328125,0.0,3.9248046875,0.043,9.0516357421875,0.0,7.0296630859375,0.0,3.576904296875,0.063,9.6104736328125,0.001,3.9234619140625,0.034,6.048583984375,0.006,5.0023193359375,0.017,4.9249267578125,0.018,6.2713623046875,0.005,8.059326171875,0.001,4.275634765625,0.029,5.12841796875,0.009,6.9163818359375,0.002,5.84765625,0.007,5.210205078125,0.014,3.85546875,0.06,5.5638427734375,0.012,0.01835,0.0204509039820789,5.84757080078125,1.899749844310549,1.7361273231347762,0.7669754888313342
NF1:P1P2,10.352294921875,0.0,12.3056640625,0.0,9.4395751953125,0.005,12.597900390625,0.0,11.320068359375,0.002,9.1470947265625,0.007,12.81005859375,0.0,9.0556640625,0.002,9.4281005859375,0.004,10.57373046875,0.001,10.927734375,0.003,13.2841796875,0.002,11.85009765625,0.0,9.8038330078125,0.002,10.791259765625,0.001,11.517333984375,0.001,11.441650390625,0.0,8.9508056640625,0.005,10.9906005859375,0.001,9.78369140625,0.0,0.0018000000000000002,0.0020416711421361615,10.81856689453125,1.3230804742239168,2.7423214251308154,1.034169734798428
NFAT5:P1P2,3.6568603515625,0.16,3.9364013671875,0.138,2.792236328125,0.353,4.2159423828125,0.118,3.2908935546875,0.231,2.3173828125,0.515,4.7012939453125,0.073,1.9395751953125,0.671,4.15673828125,0.126,2.8697509765625,0.318,3.0560302734375,0.293,2.8375244140625,0.39,4.0572509765625,0.116,2.841796875,0.351,2.6500244140625,0.362,3.7869873046875,0.143,2.8800048828125,0.307,2.51318359375,0.444,3.7236328125,0.164,2.8402099609375,0.34,0.28065,0.15543225804866012,3.25318603515625,0.7322341634500958,0.5518194791259482,0.5123088993505994
NFATC1:P2,2.3785400390625,0.396,5.4207763671875,0.023,2.373046875,0.358,5.1915283203125,0.038,4.0955810546875,0.092,2.2060546875,0.454,4.6148681640625,0.039,2.5509033203125,0.319,2.526611328125,0.354,3.4737548828125,0.142,3.1221923828125,0.192,4.74560546875,0.03,4.1827392578125,0.062,3.84130859375,0.094,4.7015380859375,0.031,3.7711181640625,0.093,4.4940185546875,0.052,3.027099609375,0.185,2.481201171875,0.366,3.0164794921875,0.192,0.1756,0.14534727922788018,3.610748291015625,1.0318988320047626,0.7554507571021054,0.5575972143661425
NFATC2:P2,1.933837890625,0.372,2.79345703125,0.126,1.7337646484375,0.46,3.15185546875,0.1,2.2125244140625,0.252,1.3438720703125,0.721,2.708740234375,0.159,1.08203125,0.869,2.2203369140625,0.263,1.902587890625,0.379,2.041748046875,0.305,2.515869140625,0.184,2.3492431640625,0.23,2.0789794921875,0.301,2.45361328125,0.179,2.4320068359375,0.2,2.45068359375,0.174,2.0472412109375,0.299,1.7999267578125,0.444,1.685546875,0.474,0.3245500000000001,0.1959746157031568,2.146893310546875,0.4926546253932959,0.48870500530373007,0.33181046279114107
NFATC4:P1P2,2.009521484375,0.635,1.990234375,0.644,2.73828125,0.298,2.5504150390625,0.434,2.53173828125,0.401,2.3297119140625,0.467,3.116943359375,0.27,2.378173828125,0.439,1.8829345703125,0.688,1.928955078125,0.653,2.15673828125,0.578,2.583984375,0.408,1.82763671875,0.75,1.8746337890625,0.672,2.744140625,0.322,2.4365234375,0.454,2.15283203125,0.55,1.5709228515625,0.827,2.8199462890625,0.296,2.347412109375,0.487,0.51365,0.1619461492693108,2.298583984375,0.39879684266566506,0.28932425256581407,0.36146037638490924
NFE2L1:P1P2,12.0828857421875,0.113,7.9000244140625,0.429,11.72216796875,0.132,8.7950439453125,0.344,9.9024658203125,0.234,11.1884765625,0.156,8.8519287109375,0.338,11.4686279296875,0.139,9.043701171875,0.311,10.7847900390625,0.179,12.4031982421875,0.121,12.6939697265625,0.096,8.5643310546875,0.358,11.21728515625,0.148,12.0902099609375,0.12,11.7994384765625,0.118,11.5167236328125,0.144,10.913818359375,0.144,12.560546875,0.104,11.2852783203125,0.176,0.19520000000000004,0.10193940408528568,10.83924560546875,1.4695744325305757,0.7094979385464818,1.0349990570378773
NFE2L2:P2,2.6748046875,0.358,6.19775390625,0.012,2.6116943359375,0.369,6.588623046875,0.01,4.804931640625,0.041,2.3619384765625,0.467,6.364013671875,0.016,2.0435791015625,0.583,4.1583251953125,0.087,3.30078125,0.196,3.18701171875,0.223,3.828369140625,0.145,5.4931640625,0.028,2.9071044921875,0.298,3.4002685546875,0.165,4.289794921875,0.088,4.026611328125,0.106,3.8214111328125,0.121,2.673828125,0.355,3.538818359375,0.184,0.19260000000000002,0.1637782197459659,3.913641357421875,1.3550839174952494,0.7153211687583287,0.5925810247892461
NFE2L2:P1,10.4913330078125,0.005,15.6561279296875,0.0,9.0986328125,0.014,16.8470458984375,0.001,13.8260498046875,0.002,9.33544921875,0.018,15.6885986328125,0.003,8.761474609375,0.023,12.2197265625,0.004,11.7039794921875,0.007,10.9945068359375,0.008,12.0892333984375,0.003,15.4132080078125,0.003,10.90087890625,0.009,11.6788330078125,0.007,12.7679443359375,0.005,12.2222900390625,0.005,11.567138671875,0.006,11.736328125,0.007,11.0179443359375,0.006,0.006800000000000002,0.005671721171975185,12.200836181640625,2.2624287454005625,2.166852888087215,1.0863895959721201
NFE2L3:P1P2,19.254150390625,0.179,25.33642578125,0.06,20.9564208984375,0.13,27.049560546875,0.061,25.115966796875,0.073,19.6871337890625,0.151,28.5654296875,0.036,19.790283203125,0.139,22.9500732421875,0.098,20.09912109375,0.145,19.7119140625,0.146,21.32666015625,0.142,25.921142578125,0.077,16.5953369140625,0.241,19.3701171875,0.153,24.19580078125,0.07,20.930908203125,0.125,20.9703369140625,0.108,20.1107177734375,0.148,23.868408203125,0.071,0.11765,0.04965170797931484,22.09029541015625,3.111384577041624,0.9293711559485723,1.3442015236642335
NFE2:P1P2,4.279541015625,0.066,7.53759765625,0.002,4.2049560546875,0.076,7.324462890625,0.004,6.181396484375,0.017,4.0140380859375,0.118,7.146240234375,0.01,4.3170166015625,0.075,4.2301025390625,0.086,5.38330078125,0.031,5.17724609375,0.044,7.096435546875,0.01,5.697998046875,0.033,4.9697265625,0.045,6.4990234375,0.011,5.967529296875,0.019,6.71484375,0.014,4.5816650390625,0.053,4.0975341796875,0.101,5.59765625,0.022,0.04185000000000001,0.034595824208010696,5.55091552734375,1.2028236904260898,1.3782007759973323,0.7443646183807492
NFIA:P1P2,5.8631591796875,0.106,10.84765625,0.005,5.2091064453125,0.123,11.2021484375,0.003,8.75927734375,0.028,5.811279296875,0.109,11.443359375,0.003,5.186279296875,0.141,8.1241455078125,0.017,7.062255859375,0.049,6.7138671875,0.074,8.207275390625,0.03,10.10302734375,0.011,6.6029052734375,0.057,6.858642578125,0.05,8.474853515625,0.028,7.341796875,0.034,6.3504638671875,0.065,6.2110595703125,0.065,7.12255859375,0.046,0.05220000000000001,0.040974446465545995,7.674755859375,1.9380160623218838,1.2822463067892844,0.8850645690856848
NFIB:P1P2,11.5159912109375,0.003,20.4971923828125,0.0,12.41162109375,0.004,20.6810302734375,0.0,17.2750244140625,0.0,11.864501953125,0.005,22.3099365234375,0.0,12.6878662109375,0.003,15.712890625,0.001,13.9510498046875,0.005,13.8297119140625,0.002,15.4781494140625,0.0,19.0479736328125,0.0,11.981201171875,0.008,13.6964111328125,0.004,16.8343505859375,0.002,15.3375244140625,0.0,13.175537109375,0.004,12.296875,0.004,15.0384521484375,0.0,0.0022500000000000007,0.0023367769075779304,15.28116455078125,3.2286504001648666,2.645891560852599,1.18415645232254
NFIC:P2,3.555419921875,0.105,2.12451171875,0.49,4.1422119140625,0.052,3.132568359375,0.183,2.28076171875,0.388,2.6563720703125,0.224,3.149169921875,0.178,2.765380859375,0.23,3.5059814453125,0.102,2.5205078125,0.294,3.630126953125,0.105,2.762451171875,0.252,2.57177734375,0.286,3.0716552734375,0.155,3.0546875,0.132,2.909912109375,0.206,2.888427734375,0.182,2.9095458984375,0.191,3.0015869140625,0.158,2.779052734375,0.223,0.20679999999999996,0.1022497458496391,2.97060546875,0.4757863268071611,0.6844284653855472,0.47284497623231675
NFIC:P1,7.15283203125,0.167,12.7947998046875,0.015,6.8525390625,0.169,12.9307861328125,0.009,10.2816162109375,0.035,6.29296875,0.236,12.3021240234375,0.021,6.1209716796875,0.25,10.290771484375,0.053,8.0152587890625,0.107,7.9029541015625,0.109,7.9515380859375,0.114,11.7528076171875,0.022,7.437744140625,0.149,7.4151611328125,0.13,9.5189208984375,0.042,8.7176513671875,0.06,8.883544921875,0.061,7.002197265625,0.167,8.3699951171875,0.088,0.10020000000000003,0.07227695272171372,8.899359130859375,2.1527900624679175,0.9990889378687766,0.9493587329423633
NFIL3:P1P2,15.5496826171875,0.0,26.0523681640625,0.0,16.817138671875,0.0,25.2552490234375,0.0,22.6812744140625,0.0,16.44482421875,0.0,26.5928955078125,0.0,17.7657470703125,0.0,18.764404296875,0.0,19.3951416015625,0.0,18.2264404296875,0.0,22.2454833984375,0.0,22.8973388671875,0.0,17.019287109375,0.0,20.3543701171875,0.0,21.8123779296875,0.0,21.7108154296875,0.0,17.4755859375,0.0,15.821044921875,0.0,20.2886962890625,0.0,0.0,0.0,20.15850830078125,3.3995761430401847,5.0,1.3044583918256583
NFIX:P1,1.8892822265625,0.963,3.4715576171875,0.569,1.930908203125,0.971,3.9183349609375,0.485,2.4884033203125,0.844,1.605712890625,0.983,3.5216064453125,0.587,1.3328857421875,0.995,2.54736328125,0.828,1.8326416015625,0.967,1.8326416015625,0.973,1.8848876953125,0.963,3.2188720703125,0.654,2.055908203125,0.928,1.8145751953125,0.967,2.1700439453125,0.91,2.0030517578125,0.942,2.34130859375,0.874,2.220458984375,0.909,1.9315185546875,0.957,0.86345,0.1575681890818268,2.30059814453125,0.6996392211493562,0.06375777643079679,0.3618407651901071
NFIX:P2,4.975341796875,0.106,9.519287109375,0.003,5.122314453125,0.086,10.085693359375,0.004,8.005615234375,0.018,4.9083251953125,0.095,11.736083984375,0.0,4.873046875,0.114,7.57763671875,0.016,5.832763671875,0.044,5.338134765625,0.071,6.922119140625,0.027,9.193359375,0.005,4.3792724609375,0.143,5.599853515625,0.05,7.96728515625,0.018,6.480712890625,0.029,5.3673095703125,0.055,5.6702880859375,0.055,6.47314453125,0.031,0.04850000000000001,0.04171898469774314,6.80137939453125,2.039932163945108,1.3141687253739363,0.832597001335774
NFKB2:P1P2,3.21044921875,0.142,4.203857421875,0.04,3.2425537109375,0.115,3.863037109375,0.091,2.90966796875,0.214,2.3084716796875,0.346,5.5400390625,0.019,2.788818359375,0.207,3.3651123046875,0.124,2.609130859375,0.263,3.157470703125,0.142,3.912109375,0.082,3.802490234375,0.07,2.9573974609375,0.193,2.640869140625,0.221,3.38720703125,0.106,2.970947265625,0.188,1.6854248046875,0.613,2.3358154296875,0.338,2.78759765625,0.215,0.18645,0.1341564189177771,3.18392333984375,0.8235412101273346,0.7294143201151753,0.502962602569513
NFKBIA:P1,2.46337890625,0.312,3.0294189453125,0.172,2.1651611328125,0.391,2.943603515625,0.193,2.32080078125,0.335,1.8712158203125,0.545,2.666015625,0.27,1.65185546875,0.637,2.171875,0.406,2.1123046875,0.415,2.6136474609375,0.281,2.844482421875,0.2,2.54248046875,0.295,2.8448486328125,0.171,2.935302734375,0.165,2.62744140625,0.26,2.3604736328125,0.304,2.6236572265625,0.201,2.1209716796875,0.423,2.208251953125,0.39,0.31829999999999997,0.12765871442412793,2.455859375,0.3773523850755598,0.49714971740601693,0.39020349503833796
NFKBIA:P2,1.7611083984375,0.644,2.0306396484375,0.54,2.2783203125,0.384,1.9102783203125,0.583,1.4266357421875,0.827,1.285400390625,0.897,3.0428466796875,0.179,1.7752685546875,0.646,1.7265625,0.675,1.1942138671875,0.933,1.7750244140625,0.638,2.0826416015625,0.518,1.8138427734375,0.638,1.82421875,0.6,1.5670166015625,0.728,1.8072509765625,0.657,1.6746826171875,0.702,1.05322265625,0.953,1.297119140625,0.881,1.5670166015625,0.777,0.6699999999999999,0.18703194210728033,1.74466552734375,0.4336174118726696,0.17391871534035377,0.24171217997597425
NFKBIB:P1P2,4.728271484375,0.045,7.057373046875,0.008,5.544921875,0.015,7.08837890625,0.01,6.595947265625,0.011,4.2427978515625,0.081,7.284423828125,0.009,5.287841796875,0.029,5.1007080078125,0.043,5.546875,0.019,5.678466796875,0.023,7.112060546875,0.007,5.85888671875,0.022,4.7767333984375,0.043,7.104736328125,0.007,6.962890625,0.006,7.166748046875,0.002,5.0650634765625,0.028,4.5885009765625,0.045,5.9873046875,0.021,0.023700000000000006,0.019526230670831642,5.938946533203125,1.0233632695484924,1.6250684460218117,0.773709415453925
NFKBID:P2,2.37744140625,0.339,3.22216796875,0.153,2.7696533203125,0.243,3.1561279296875,0.164,2.4501953125,0.333,1.6846923828125,0.668,4.212646484375,0.053,1.731201171875,0.638,3.1854248046875,0.152,1.62255859375,0.712,1.6123046875,0.701,1.830078125,0.614,3.62841796875,0.101,1.9124755859375,0.517,1.15478515625,0.93,2.3837890625,0.368,1.39111328125,0.806,1.8778076171875,0.543,2.4564208984375,0.301,1.94140625,0.529,0.44325000000000003,0.2568038110473072,2.330035400390625,0.8111794337397398,0.3533414578797124,0.3673625193425488
NFKBID:P1,1.7454833984375,0.672,2.7952880859375,0.252,2.3525390625,0.354,3.0020751953125,0.203,2.3746337890625,0.343,1.46826171875,0.831,4.3111572265625,0.067,1.5736083984375,0.728,2.5078125,0.333,1.3353271484375,0.873,1.2603759765625,0.891,1.7366943359375,0.724,2.7254638671875,0.289,0.924560546875,0.987,1.162109375,0.933,2.509033203125,0.333,1.3543701171875,0.859,1.193359375,0.922,1.928466796875,0.553,2.0562744140625,0.496,0.5821500000000002,0.29166099192474526,2.0158447265625,0.8208757876774816,0.23495763808660464,0.30445707688353574
NFKBIE:P1P2,13.6339111328125,0.005,20.5164794921875,0.002,14.356201171875,0.005,20.7503662109375,0.001,17.6082763671875,0.005,13.115478515625,0.016,22.3070068359375,0.001,14.2320556640625,0.008,16.582763671875,0.008,15.5423583984375,0.006,16.1336669921875,0.004,17.7059326171875,0.003,19.1700439453125,0.003,13.924072265625,0.004,15.4102783203125,0.011,18.1265869140625,0.004,16.6549072265625,0.007,13.750244140625,0.012,13.899169921875,0.014,16.4578857421875,0.008,0.00635,0.004196176204217609,16.49388427734375,2.6459197469519093,2.196542884351586,1.217322943186531
NFKBIL1:P1P2,3.64453125,0.346,8.0115966796875,0.036,4.110595703125,0.245,7.9117431640625,0.026,6.606689453125,0.068,3.378662109375,0.457,8.2777099609375,0.026,3.5552978515625,0.393,5.5859375,0.118,4.4769287109375,0.228,4.9940185546875,0.166,5.9815673828125,0.087,6.6605224609375,0.062,3.614501953125,0.384,4.9891357421875,0.143,6.3348388671875,0.063,5.8612060546875,0.092,4.4951171875,0.182,3.58642578125,0.403,5.3956298828125,0.099,0.18120000000000003,0.14219911910305286,5.3736328125,1.5663499300567982,0.7418178396339021,0.730267987189583
NFKBIZ:P2,13.04443359375,0.042,12.595703125,0.06,12.82568359375,0.046,13.26513671875,0.032,12.86181640625,0.047,12.3753662109375,0.07,14.130126953125,0.017,11.9482421875,0.106,13.8065185546875,0.02,11.931396484375,0.116,12.01708984375,0.107,11.8720703125,0.107,12.86865234375,0.068,11.716064453125,0.153,11.756591796875,0.121,12.7919921875,0.057,11.85107421875,0.105,13.2894287109375,0.036,12.9827880859375,0.046,12.233154296875,0.091,0.07235,0.03828050898853165,12.60816650390625,0.6983451510692937,1.140501441812224,1.1006519354921032
NFX1:P1P2,12.3780517578125,0.001,18.6258544921875,0.001,14.26025390625,0.0,20.2122802734375,0.0,18.1558837890625,0.0,12.59130859375,0.001,21.5992431640625,0.0,13.3233642578125,0.0,16.105712890625,0.0,14.0467529296875,0.003,14.2178955078125,0.002,16.8116455078125,0.0,18.4215087890625,0.001,11.34326171875,0.002,14.7230224609375,0.0,17.9810791015625,0.0,15.6417236328125,0.0,13.579345703125,0.0,13.5927734375,0.001,15.8326416015625,0.0,0.0006000000000000001,0.0008825799501580877,15.67218017578125,2.7719762552468805,3.214670164989233,1.1951294158974615
NFXL1:P1P2,10.01123046875,0.019,4.3935546875,0.445,9.6165771484375,0.024,4.749755859375,0.358,5.18701171875,0.29,9.0294189453125,0.035,4.263916015625,0.438,8.127197265625,0.057,7.6568603515625,0.089,7.198974609375,0.096,9.131591796875,0.04,6.5447998046875,0.158,5.5458984375,0.239,9.8565673828125,0.023,7.2919921875,0.099,6.04833984375,0.178,6.530029296875,0.124,8.1353759765625,0.065,9.3892822265625,0.032,7.12841796875,0.101,0.14550000000000002,0.13722839202930043,7.291839599609375,1.863108534606984,0.8371071592857454,0.8628371068053862
NFYA:P1P2,15.5457763671875,0.027,9.2264404296875,0.25,14.873046875,0.044,10.3858642578125,0.183,11.9600830078125,0.109,15.3955078125,0.046,12.0909423828125,0.12,13.9183349609375,0.061,13.673095703125,0.09,13.1715087890625,0.075,13.3145751953125,0.078,12.0926513671875,0.111,11.0814208984375,0.173,13.668212890625,0.069,13.2376708984375,0.068,13.5511474609375,0.073,10.8707275390625,0.146,14.19970703125,0.051,17.070068359375,0.019,13.2825927734375,0.081,0.09369999999999999,0.05748693215349948,13.13046875,1.8879498502630707,1.0282140621208857,1.1182802304234158
NFYB:P1P2,8.4171142578125,0.058,10.0028076171875,0.028,8.68798828125,0.07,11.1705322265625,0.019,10.5780029296875,0.013,9.055908203125,0.033,12.7987060546875,0.008,8.4876708984375,0.061,9.279052734375,0.036,8.5325927734375,0.07,6.9351806640625,0.142,9.0445556640625,0.044,10.7633056640625,0.027,7.1279296875,0.121,8.0247802734375,0.046,10.5762939453125,0.02,7.8277587890625,0.071,8.80078125,0.041,10.0830078125,0.03,9.7156982421875,0.036,0.04870000000000001,0.03411914110105476,9.2954833984375,1.4382742052852606,1.31238187042823,0.9682719795640903
NHLH1:P1P2,6.9713134765625,0.05,12.7652587890625,0.006,7.08251953125,0.054,13.2659912109375,0.003,11.0047607421875,0.007,6.89599609375,0.044,14.8670654296875,0.002,6.8409423828125,0.055,10.500244140625,0.008,7.8468017578125,0.045,7.5528564453125,0.044,8.9783935546875,0.024,12.1829833984375,0.003,5.982666015625,0.102,7.3375244140625,0.043,10.7884521484375,0.011,8.8465576171875,0.011,8.20751953125,0.017,7.2294921875,0.051,9.3985595703125,0.018,0.029900000000000003,0.02607055205035993,9.227294921875,2.5286074952559208,1.5241835869686817,0.9650744017097134
NHLH2:P1P2,3.054931640625,0.399,3.7529296875,0.254,3.713623046875,0.235,4.432373046875,0.15,3.81396484375,0.233,3.3941650390625,0.29,5.4444580078125,0.074,3.1514892578125,0.346,3.6478271484375,0.262,2.62744140625,0.528,2.042236328125,0.783,2.571533203125,0.632,4.196044921875,0.187,2.4031982421875,0.634,2.318115234375,0.62,3.324951171875,0.337,2.13330078125,0.735,3.2288818359375,0.334,3.771484375,0.208,3.48828125,0.29,0.37655000000000005,0.20560628574253784,3.3255615234375,0.8423365275693978,0.4241658147014572,0.5218649867641423
